BALANCE_FREQUENCY,PURCHASES,INSTALLMENTS_PURCHASES,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
0.801,48132.3109,3654.7444,11734.7925,3865.6931,23308.1831
0.6757,32641.2942,21205.7428,21277.0401,6236.4548,11752.0964
0.1425,40891.9255,6608.9463,769.8487,20353.7863,74516.381
0.2521,33305.6289,19075.5437,20064.1075,12406.9294,23340.5082
0.0098,35170.2566,10062.9329,326.4352,39753.7288,57679.3516
0.4199,18919.1236,6208.3902,21516.2975,24022.168,69718.9622
0.0241,41907.2354,6659.7524,13946.3785,8726.6496,59965.7231
0.6472,18061.5013,17478.3889,19733.7577,30375.3086,4787.8364
0.6144,46378.9289,9001.0267,16276.7413,35648.2261,18528.7847
0.0616,24159.3017,14970.2867,18660.015,3788.2876,1223.8559
0.6942,33763.9036,5631.0401,2802.3543,28309.1395,20070.2942
0.2237,6184.1232,12915.7013,29521.2356,8074.7313,68574.7807
0.3517,10012.5427,14221.8807,397.8962,28010.7956,31878.2699
0.8983,10325.3417,8150.8925,11082.8786,18996.3534,11602.6004
0.1987,18566.7469,12072.828,662.8574,2402.5319,57836.1702
0.5179,19289.8327,11486.475,18603.0628,43295.473,27819.8131
0.924,31560.9318,11231.5916,4003.6111,10774.2144,22364.2512
0.5942,45583.9963,22109.4411,893.3091,23274.5861,55359.8041
0.3883,45520.9231,14848.4812,10614.9971,36487.9363,30679.4462
0.4743,19887.9604,21134.7688,12391.577,14439.5643,68834.1991
0.8892,8639.2249,2731.8972,14031.6663,30931.3302,18546.0249
0.9008,37263.821,11428.0447,5628.3721,31244.1655,45278.2057
0.2743,1537.6964,8388.1916,1498.1462,38997.9615,67061.4832
0.5382,35568.9468,15059.7091,23010.8885,200.2159,8500.9028
0.8263,37003.293,10452.5129,4823.2414,32752.0417,65689.4347
0.8242,31010.5267,18089.9066,26741.3251,37898.9878,27008.5827
0.3273,20673.6554,4090.927,13644.8624,15482.0186,33513.452
0.3091,1113.1239,6013.1395,23750.2014,3744.2336,29933.6583
0.1027,7661.0366,6084.1806,21795.722,4396.3515,69607.7772
0.4565,43636.465,275.6762,7416.1891,42518.8821,684.9155
0.7651,24641.0549,19129.5753,2554.5555,22491.5747,11832.609
0.0148,2401.8288,11425.8618,6729.8945,47337.8501,9578.7077
0.0536,31805.3834,3720.9918,5348.6689,28965.0597,14304.6209
0.1548,44537.8702,20684.889,28066.5214,33304.0173,55453.4957
0.3363,46825.7503,4867.2561,8238.5816,10235.6797,72333.0589
0.4776,23846.024,13974.5882,14250.86,13468.7821,65260.959
0.741,11500.5616,1280.032,11052.0656,47739.2548,69819.3562
0.3798,9036.2353,19625.2741,28599.2109,17173.5132,42979.4363
0.6338,16593.5458,9595.8866,18429.6075,8083.4562,71954.6972
0.5196,8910.7905,16634.5482,11919.3853,22823.8736,59733.4102
0.5046,36589.6857,16926.5415,24164.8458,13603.5139,33759.5899
0.3037,12057.8735,4198.3628,12318.7454,37006.918,5102.9544
0.3791,12850.6207,2309.2478,12066.6366,5485.2225,47702.3369
0.5905,46307.2305,14115.0182,28419.4506,49741.6087,74531.12
0.707,3656.9317,11381.85,28289.3832,16641.6957,3616.073
0.0415,37714.1606,20222.2007,14166.8584,14065.0316,70224.5489
0.9018,7293.9654,15912.9151,12876.8144,30163.4113,5757.3591
0.071,13895.0376,16773.3417,4542.8249,40158.8757,16137.1335
0.1857,10086.2133,9115.6243,2935.9534,46062.66,59978.0458
0.9329,24620.6192,11692.2506,22313.1848,23079.0138,65812.5573
0.2257,17548.1223,7906.4601,7404.7041,42026.2187,1456.5738
0.8447,7461.3163,8896.9294,23874.7566,45840.8082,59809.589
0.7351,27072.8583,21078.4123,280.8058,26140.4782,51147.1488
0.0148,6544.2545,18650.1801,25832.0472,4611.1344,42135.6072
0.878,1898.6187,16535.5401,16311.9633,45433.1272,17384.2867
0.2388,45635.9797,12822.5374,5880.0386,4126.3541,14196.6078
0.9193,16701.9866,5843.5129,28026.8663,26982.0127,61246.4585
0.3645,18546.9471,21180.8117,5286.5021,10086.8604,24728.2194
0.3992,34331.427,19124.4488,21631.0961,31798.1033,62435.7876
0.6196,1565.0788,10612.1497,20241.3127,22698.7257,34878.4382
0.7856,40878.2377,8202.0284,22481.7887,8075.1977,64662.4766
0.0415,22902.8872,22294.1928,22528.1658,44567.2104,7490.7729
0.311,805.8287,12922.5093,15798.9903,28084.4805,37137.2944
0.9111,11973.1193,14499.9182,2489.4113,26809.172,41095.3494
0.5641,13005.9876,3280.0958,23885.274,38190.3754,70449.4145
0.6987,42623.7992,8444.8377,13106.1574,40753.7139,35547.2345
0.1975,46771.4856,6999.5092,1258.3769,35183.9762,54606.4415
0.7722,11482.4887,5028.4773,6210.9167,16171.3303,26391.9128
0.1516,17583.8514,2740.1102,23729.6611,28663.0858,53802.3693
0.2353,25862.4931,1194.1296,596.1126,48174.1986,45410.0502
0.1959,1249.4767,13615.343,24916.9851,50528.478,24369.6122
0.1624,1663.3126,4479.1919,16966.5306,4613.486,51864.3228
0.3253,27139.2268,10865.7833,29399.0315,6464.6032,58976.5473
0.2882,35145.0758,1492.4038,10885.0286,42041.7654,54288.9655
0.3177,5751.5425,3989.1021,16458.9937,29617.0672,73009.2774
0.0214,864.9093,1999.8834,25162.7795,46906.5879,25862.1269
0.9912,28684.1566,4891.9513,26538.7619,50508.9724,62781.1498
0.6954,2218.4848,17459.4976,6721.3854,43204.3699,72697.0144
0.8246,22062.5421,10131.5978,13856.269,30198.3173,6761.6335
0.4515,17541.1774,17619.7964,21188.7792,19931.1626,45877.9104
0.5759,13943.7081,13961.0614,28504.352,49357.9453,15127.2141
0.6191,47024.6919,16950.8266,11674.8094,23296.5755,51930.7996
0.7144,39600.5825,20635.2301,5864.7465,46689.0539,69886.8322
0.5141,15451.3357,11628.5707,17119.3575,46436.8439,19205.3538
0.9373,2265.097,18580.8792,25351.7909,23551.7835,27859.771
0.2339,4018.4106,19642.0388,9512.5476,2726.1893,37813.5035
0.8206,36988.4091,2655.5995,21853.6568,1812.6646,66442.2907
0.7025,5813.2403,19717.3547,6282.412,18824.9103,24636.5606
0.2691,34370.3204,13697.0471,12421.9872,1959.9307,12366.6312
0.2771,40558.6045,17179.7471,2595.0446,21847.7172,23490.2405
0.2569,9755.8287,16579.8774,29593.9705,35913.5268,18192.8112
0.9268,28544.7792,14221.6487,24972.3092,32832.521,63976.7188
0.0706,36195.343,22109.8143,12678.0862,40270.2071,60593.3716
0.8929,48468.3581,21715.853,17331.488,30892.2813,67089.2828
0.1523,47191.9733,13411.4138,16085.2197,21566.6562,12966.8518
0.7523,25463.2919,14608.8347,17737.4115,28873.8006,66507.4952
0.287,38354.1715,5844.7763,10982.6974,47582.6928,1746.355
0.8589,9283.2767,19754.0958,26983.1998,4587.5674,75982.1565
0.3678,6734.3817,22161.2748,16333.9696,47741.6231,57891.334
0.458,35669.2335,16212.6298,15710.9902,8709.6069,7156.3114
0.4858,39113.1783,425.2378,24585.6678,36282.4879,64998.9782
0.2733,8559.8563,21777.0366,28365.0179,8377.3365,37752.1064
0.1174,42288.9472,16290.2948,1250.1324,23774.9284,21948.4485
0.9647,37704.9342,10675.8633,11049.8074,19977.3502,40615.8549
0.1265,43869.4076,20579.1966,9238.1645,26772.0343,57448.0845
0.9388,2017.071,2630.0277,10377.1458,29126.5958,22190.3034
0.1932,21572.3229,16469.9772,8532.1452,10614.0083,16812.5077
0.4583,39473.9782,11445.8748,27269.913,30988.2868,48395.3778
0.4875,41357.1856,22079.7776,16067.062,46032.6381,73780.7469
0.5375,5830.5068,6068.6715,25083.5276,47547.5145,31171.0339
0.6277,42217.4086,10082.0758,15564.4788,21924.0161,21452.9533
0.6351,28869.5681,2312.212,6302.1394,47297.8436,48682.1829
0.8391,7596.799,6137.5668,1351.0025,25658.8401,25873.6166
0.4636,35170.8291,11405.4807,15452.8346,44072.2916,62894.1132
0.117,44673.892,5892.2535,20497.0597,9831.5614,59682.8577
0.3605,26239.0105,13598.1731,1168.82,18216.0932,9152.5351
0.8057,10670.4723,6079.5133,7975.253,18462.3912,60012.0567
0.2533,18210.2552,9610.0886,8276.7904,43746.3389,38142.9604
0.0147,1602.4573,1632.9163,21692.3576,5766.9885,69429.6372
0.8739,30205.9234,21042.7136,7349.4272,13077.7072,72127.6526
0.1259,3496.8061,18567.3412,27535.8914,11368.4618,53222.1419
0.0607,13543.8068,14817.5048,28398.9498,41718.5608,38683.0493
0.7182,42198.3118,9862.2114,124.1285,13364.9844,12883.0865
0.8955,10051.5065,1449.3087,9195.3833,23424.1778,58548.6342
0.653,4710.4502,4689.5297,22845.7964,32880.5941,57606.8207
0.1009,6932.2267,7203.2431,5168.5488,35198.4827,12608.937
0.4964,40085.4692,14661.7629,10252.5081,3616.7277,20892.5583
0.8543,28998.3388,1662.2747,3326.743,34904.0193,36220.9478
0.8022,37818.9919,10408.2644,21571.4881,45234.8226,58983.3954
0.0977,15596.5536,6529.8806,27918.17,10688.5216,51376.0685
0.8129,2681.1502,17710.0185,8411.2817,10235.1442,4558.1935
0.042,10628.4812,13562.1421,20782.3387,14349.4978,66036.152
0.134,47764.771,7874.9538,22055.8293,1007.439,11084.1809
0.7107,8413.0257,19435.4528,19455.6574,15025.9817,8790.6238
0.8844,48102.0947,21260.6119,27562.5049,37514.8474,40875.1295
0.6218,35228.7794,506.213,18745.4911,1405.1531,34732.7421
0.9982,37198.5042,18873.9516,28738.9461,7169.7733,57854.7729
0.4512,2691.8528,8169.5857,414.1963,34167.9805,74498.5509
0.8583,7282.6783,20875.8902,18382.5533,29399.5378,48396.4
0.102,19827.2823,15165.8734,11845.1231,21963.7927,16170.629
0.5444,43748.2104,16307.3317,23160.3252,14634.0387,53516.4467
0.352,790.3844,3035.2975,5187.4263,6135.4476,27456.8096
0.884,29259.3094,2704.4004,5728.8456,19550.7368,29868.6957
0.2434,30649.7383,21644.537,16561.4786,41867.3199,12919.3943
0.0434,43312.9874,5506.5011,25690.3753,26956.6622,19720.3173
0.1381,23127.5055,9512.8326,27205.5608,7853.598,64214.9924
0.2367,31515.0224,20106.2119,29337.1071,17037.5667,2245.2506
0.182,44971.7447,22433.4879,20600.4311,46141.6472,39217.128
0.0774,11813.3373,1627.5054,7697.5158,36620.1911,36613.3757
0.2064,11271.4933,9809.0875,15333.4496,47726.3327,45963.1986
0.3081,9363.509,4402.6307,18385.5069,26415.2093,54245.1287
0.8585,10925.2143,8397.0809,22913.1302,30351.2447,48375.9645
0.2762,26510.7959,21771.0893,11057.6657,21382.6417,46099.087
0.5045,28957.3447,924.6798,8844.94,34631.9417,15634.6248
0.8067,14478.1821,8581.4905,20454.3495,28155.2051,56896.2626
0.5973,4447.1529,12732.2594,29190.2909,46717.6364,31651.035
0.718,24834.266,4028.6574,7746.4126,3559.3622,30532.4026
0.3864,29271.7089,10304.8486,8531.2698,43136.3563,60163.5552
0.4345,28901.6065,19397.1525,23520.0078,5265.7332,8537.4673
0.3927,16902.9929,10493.9119,16819.1458,17681.238,19826.2876
0.8742,45429.2552,11334.4011,20033.4377,31815.5126,2680.7417
0.821,23602.0192,7843.546,12446.4381,30461.9602,52392.8828
0.077,26988.1658,10667.2726,18489.6697,7662.701,19751.536
0.6574,47598.0242,158.4647,19686.6919,49163.8768,21665.857
0.207,27116.2661,19864.6976,16737.5212,31105.6012,6092.9693
0.7566,16798.2613,13136.5253,4316.3451,18572.9227,23748.9552
0.6877,5017.5893,8772.6674,9649.491,39969.2846,62762.0419
0.2601,36419.3853,8438.8229,1264.0043,656.5018,17988.29
0.5196,29203.9007,1686.6124,16438.1879,14557.6764,8685.2064
0.5234,8416.8238,16224.2471,6987.6254,28834.2056,65078.7758
0.6449,46405.9009,2800.6854,23854.6432,23203.3734,19832.7413
0.8084,5090.2259,7241.3481,18251.9766,3868.5271,1751.5925
0.1296,33635.3868,6251.1235,6270.0469,36462.3708,56181.9486
0.2983,1415.8867,1569.9517,24682.961,19439.7707,38966.522
0.8445,22189.6566,13933.5076,865.5201,39776.6686,62086.1341
0.9424,27445.5224,13604.0134,10851.2255,17807.885,25897.5826
0.5148,10081.7541,15243.1985,11166.6017,22836.0948,32665.074
0.6327,2685.4161,3867.2524,28173.6015,48491.894,68094.552
0.2555,27952.9438,7088.7073,29906.9589,17934.5517,10464.5089
0.3921,27047.5472,14933.3122,27620.3606,49209.4553,74745.4864
0.2196,6345.8674,7523.9408,28457.7209,2013.1067,9578.5786
0.7673,12645.9748,2825.7135,23910.2039,17829.1837,9348.4287
0.2161,26576.1917,13641.9098,24979.8424,37111.1855,72238.0017
0.5609,2027.8344,10572.1782,19318.1573,48302.3585,44919.0258
0.1877,33179.0721,8331.4173,22305.1302,6379.7038,15111.0806
0.7155,18389.1703,10486.4431,13784.4865,30443.3837,75419.6503
0.8162,4118.2858,16302.0715,6437.9719,10089.335,23671.4094
0.7081,2968.3981,21860.0018,26368.7734,43048.9648,37298.6664
0.3489,33602.3239,17219.9066,24472.508,1451.9641,43552.6899
0.1589,26100.5988,15813.2935,465.8184,24506.9293,19576.5107
0.6736,4498.8536,197.6803,13852.0628,46229.5258,44642.271
0.3175,6809.1247,20609.8903,19161.3451,47151.3338,46306.147
0.7039,22629.15,21016.144,596.7051,38073.1543,29383.5252
0.2946,27915.1682,20616.9578,27331.1684,3465.2071,46857.1086
0.3097,21496.2295,3130.693,7675.4368,29264.787,16186.0384
0.6487,41120.6717,408.8773,18214.5051,5126.2032,17597.1961
0.8322,40170.314,7369.1829,26933.4174,38045.4066,54083.3617
0.3231,32479.9203,17435.9885,7370.5367,29089.2499,20498.2807
0.4605,28325.888,19.6061,17575.0468,18461.2604,10899.8941
0.1858,35441.988,10574.8546,11232.6248,15434.1624,48035.648
0.7971,24297.1356,15244.2883,8384.143,42772.0399,61013.8874
0.2277,43764.7427,7395.9464,11124.6519,10301.5818,24289.2284
0.5631,22220.5819,1331.9907,22501.371,16925.6812,46037.4297
0.3986,16532.9678,793.8516,10297.6938,41438.4376,67667.151
0.8786,1213.4033,13619.7917,26762.8961,12572.7095,1998.1363
0.4062,3820.0398,15345.761,11545.792,3174.635,50625.2193
0.0076,6547.5928,11101.917,1000.6864,35816.2093,11573.1619
0.0816,40144.2462,4924.3538,6723.1562,25650.2393,22367.1812
0.483,44315.9392,18733.8665,225.0771,28140.0282,39200.1391
0.6689,24367.1669,933.0449,26015.8404,30343.2796,30617.0279
0.7476,5593.593,17330.3279,20386.505,17059.8109,36460.7155
0.4363,35463.1615,8021.7837,6185.7526,5598.7301,12283.3567
0.5301,24365.4434,17080.3549,29022.5994,33252.2399,22355.2592
0.7263,21805.5445,10905.6094,20256.0431,4502.5705,66957.6744
0.9359,12986.1003,16275.2442,20103.6886,42134.418,48846.7035
0.4056,42025.0739,17332.1167,10938.6393,41451.5471,57760.1529
0.0337,9140.214,19212.9743,5523.8751,14677.9706,29393.7684
0.4333,34188.6359,4167.887,20435.1494,8650.9383,60314.8523
0.9265,11210.0604,4417.519,51.1717,47922.1788,30898.9329
0.0604,19252.1399,5523.2396,23057.2248,30129.6834,643.6473
0.6347,19938.7248,15155.0498,3682.5386,13135.3647,64063.8997
0.751,3454.4401,5960.7319,26467.4424,40097.2404,63588.0065
0.4561,26196.7924,11631.1605,22223.9781,14644.7412,57074.8946
0.9619,45049.7517,15396.7306,20681.5943,8996.1753,4820.4374
0.7239,10845.7179,2723.5053,6915.4079,24961.1173,26927.5045
0.3076,48880.3887,6121.9476,21019.8213,11115.1557,25960.6667
0.5324,40791.1759,18016.403,1591.1042,50474.0559,9550.8515
0.8189,46001.6275,18045.8619,17215.0959,758.6237,49402.7268
0.6847,48358.4215,16068.3053,28058.466,12370.728,52039.7566
0.6843,167.7425,1913.5804,14428.2699,27389.6352,49358.8506
0.6122,40322.7876,4641.7111,7400.9885,45099.332,58940.7154
0.8707,19960.2257,18615.8494,3555.7516,1153.9612,74030.789
0.2107,22397.5428,4188.3321,11143.468,45492.3849,72104.1743
0.2652,5211.6887,14715.6094,20012.718,21921.1219,6348.7461
0.9033,11689.724,15627.5839,21426.0443,20098.0442,57995.0445
0.4724,2076.6266,21454.9602,5234.1466,43755.1387,8657.4527
0.2845,44850.078,20568.0383,29550.8085,24106.6837,73111.2192
0.7284,29050.831,2916.9809,24909.7249,31361.8004,33312.1225
0.0243,47698.807,6667.0906,16273.5039,14720.7405,45374.0594
0.6491,6000.1992,6890.3391,19188.681,8102.4838,13212.3119
0.0833,45642.9971,17264.7693,15709.6134,16227.3277,32691.9446
0.0609,1751.1153,14762.2335,12008.4758,11582.2695,34663.2084
0.6845,37425.1058,11432.6043,27061.758,3037.233,37997.4566
0.0754,13645.209,4122.4272,15914.4691,8498.6347,56143.8371
0.3088,7672.0249,10788.7914,1100.0194,41768.8349,45908.458
0.1948,11924.3197,21807.618,24123.4291,44104.4404,56316.7069
0.7891,41655.5288,1403.332,6659.6758,32700.6278,54683.9461
0.3231,33942.4383,21787.7626,26160.6067,17458.5077,5020.3112
0.2498,42705.9447,126.3152,10858.9838,26738.5536,70334.05
0.1088,13815.869,14602.3062,18950.0838,50037.4914,53920.1058
0.5568,31113.1604,11010.4923,6288.4026,33566.5694,42230.9462
0.6949,33456.4516,9833.1273,28790.2004,32316.4809,50164.8481
0.4496,43474.0429,19360.9533,29713.699,8025.3921,57865.0681
0.0404,22877.1536,9223.254,1640.2068,1779.9618,9304.119
0.9337,520.8399,22019.0758,5313.897,6959.3785,64125.2734
0.9128,24433.7767,16320.5657,2382.9644,17282.5853,19468.7642
0.0761,44335.6531,2457.481,24290.9065,48055.0336,67617.3125
0.1194,20560.1187,4082.773,9337.8393,33005.3605,39172.8332
0.4572,3352.489,18284.9502,349.014,30665.1854,20154.9605
0.4587,2975.7073,8350.8987,27716.4891,23398.0959,61947.3642
0.9351,44585.322,16845.712,21472.4914,29537.9898,34579.7137
0.8842,30890.2299,8766.7358,15036.2473,15979.765,14272.3849
0.2648,30865.7664,17724.3818,23587.5884,37314.0355,21573.9076
0.3532,48923.5847,6341.4799,6271.3178,42197.853,19169.2934
0.8986,32070.5116,19444.7114,22855.1468,17247.0894,16924.7091
0.0737,45627.8542,3407.1463,7957.1288,22702.0293,49310.8811
0.7221,18260.2029,21222.3344,23857.7524,2167.2827,27196.9993
0.3977,13102.6489,10294.2012,5510.0393,2153.9184,52887.0689
0.4313,6014.3069,7167.8304,21249.5658,39153.7333,68634.1972
0.5346,34947.088,11359.5729,7869.0093,24207.2686,67975.7335
0.1635,28336.4476,12259.5979,3862.3897,48039.2833,14411.6246
0.1223,33486.5719,7136.3905,6379.2526,37125.4719,27578.4016
0.394,13204.7399,12894.0703,15592.8989,30082.4243,13791.3232
0.1342,45324.5004,15281.9353,5180.5906,40969.1433,20434.6938
0.0798,6477.9803,382.23,19149.3079,2286.6117,6915.3722
0.2061,1639.0318,13700.8286,22119.9736,22016.3208,9431.4086
0.4896,18653.9311,8603.8332,21171.0502,49966.8325,71329.537
0.3967,20961.1052,21125.5863,20699.74,8849.4316,50444.762
0.6175,45986.0591,184.9097,8020.4187,21030.8392,4253.87
0.751,19678.4382,11707.9877,11177.8127,31473.2578,27145.0865
0.2061,41725.4655,8978.9991,2272.8296,25105.858,60531.7027
0.2921,32732.0468,18233.5029,24784.3823,46868.3051,5515.7485
0.9608,45648.0171,13902.6381,4387.2502,5672.4911,65056.2813
0.09,13552.1492,13783.1098,4965.6764,22603.7646,19102.7747
0.9806,39475.2913,2626.652,1379.9975,5789.3173,56085.9545
0.1953,33220.7774,11589.179,11189.7625,15776.6056,12632.4615
0.3005,20969.4485,489.5484,7759.4168,22164.5218,47380.3467
0.3804,22380.0993,16158.596,18326.8296,23711.5428,4660.9802
0.1542,37584.1002,15179.7973,26377.1611,13893.9128,15955.4994
0.4327,17333.8098,5472.0156,7173.0009,17980.9373,73488.2042
0.2257,168.5252,1152.5971,6963.0224,949.6114,13925.8649
0.5733,36182.2709,11021.3067,29234.8084,47676.4205,35125.9525
0.3781,31117.4378,10143.3433,20745.9443,42.2059,29727.3598
0.0993,10167.5183,18086.4812,2717.0975,19958.4881,69876.5577
0.3807,8228.1586,9948.4042,5627.8645,45030.3643,35789.0124
0.4116,611.4328,8204.6917,4266.4244,46151.7947,25654.2966
0.5495,9686.4313,20319.0325,324.5811,35583.3506,65531.1929
0.1279,35474.9861,12064.9928,13503.8793,4423.6858,52598.3061
0.205,18139.1138,19567.6568,22091.0645,26182.6245,4499.417
0.4454,43550.457,5350.4748,19558.7419,10893.0965,1654.4669
0.1649,30587.443,21234.8004,21732.2749,12445.43,35825.0725
0.1104,35173.2923,7425.9743,27441.9051,35563.8072,15218.9662
0.834,34026.0702,20084.1866,6608.9958,43029.0141,69426.2846
0.7098,29964.2624,13693.4918,14734.5296,2342.4816,42701.6237
0.2786,10177.9404,3919.9372,26276.6413,22349.3413,25456.3352
0.833,6474.7718,6726.6774,8380.487,41977.6637,74062.268
0.8345,42612.386,21732.7812,8425.4195,37824.4703,68756.8085
0.621,40706.6404,613.1949,25544.3371,50360.0333,20651.4763
0.5971,47718.508,3984.9836,10331.0002,6524.9306,61653.0238
0.2651,14694.3282,11791.3661,24210.2659,39216.7521,24468.5423
0.2738,37574.4402,19716.1436,5783.3605,49083.1346,46419.3665
0.681,25012.1602,16327.4255,4257.7675,23254.4336,15330.5831
0.1001,21477.5083,21014.2649,15927.8618,42236.2503,43346.9879
0.1257,18479.102,20302.6434,16077.3009,31662.0192,26036.2445
0.8815,8299.5154,12417.4825,3842.9602,37950.4347,33946.4464
0.493,16850.8212,5354.596,21857.5657,4661.1349,7489.1635
0.5795,47241.5445,5632.3646,26973.3087,44086.4228,48394.5953
0.2469,36979.8717,21920.3879,26711.0468,24554.1491,64130.8435
0.842,4039.0145,2227.6447,3659.8817,30128.5828,6733.5638
0.5089,47983.4745,7285.8762,2134.6668,22117.2396,33175.9736
0.1261,37822.4068,7508.6563,17242.4272,29097.8607,38461.5416
0.1554,22475.6263,6165.1132,17929.5047,16173.3017,52908.9804
0.7297,45340.183,11604.3408,4491.8998,41542.6529,44731.2401
0.8662,38248.5609,21336.5063,19565.782,46207.3171,36370.1914
0.0352,45445.642,15582.2533,480.3152,30609.209,16315.8143
0.1656,31239.3041,7534.2409,28728.7865,7117.1231,42522.5807
0.2866,32657.2698,18661.8045,8840.2732,15477.8065,66857.2852
0.921,46460.6964,21370.119,24651.5969,24197.8806,15793.9801
0.8613,8186.1183,14641.4859,3326.1586,24518.7451,17293.9386
0.1338,29362.76,6441.3721,24228.6302,37557.7275,23886.6933
0.3595,38076.1874,18787.1219,7360.7985,5042.4891,67226.0693
0.0614,10823.6311,4931.6615,29536.0412,33641.0916,54668.0514
0.855,45559.9688,21847.9776,11613.5758,46689.7151,2364.308
0.3117,9683.6384,3272.0554,8003.7377,33040.9735,63820.3964
0.7893,19291.2705,18623.083,24276.5487,27235.5386,29830.8298
0.5572,14876.3355,6603.2993,23511.7468,29403.9356,9777.2918
0.4397,21093.2486,19450.2523,2754.1783,3807.3258,52266.6475
0.9761,1515.3892,21801.4674,28788.2236,38146.7635,37122.466
0.6048,44020.7795,21718.9635,8443.2479,15730.1812,68963.624
0.2942,11631.1103,7920.3623,10786.5221,12284.2076,35377.3479
0.2188,4061.4181,19568.1671,10305.7418,657.6834,41138.5399
0.7655,13724.1088,18073.4341,3626.3817,29982.7019,31429.2021
0.1778,31871.1323,9238.6006,4310.098,20793.726,8979.5156
0.9184,21612.51,8441.4105,11017.4227,31022.5262,66253.7386
0.6459,21600.6436,5604.8057,14954.5528,3329.5462,17683.4183
0.5489,38217.0617,17836.4725,22855.9307,4772.3966,62666.7185
0.4331,28570.2675,1689.1772,6092.5498,9725.7383,17700.064
0.5801,35756.0528,14248.254,26029.5277,4878.9478,24798.7766
0.4702,31060.9419,8570.2861,2812.9251,49467.9226,49387.9738
0.2135,3791.3029,7542.2993,25510.783,27016.4499,29113.4372
0.6769,37722.3462,16753.6404,14649.4513,3700.9838,42407.8912
0.756,39973.5102,17469.1073,24485.8714,22922.6809,7156.9824
0.5472,43819.3052,8040.2611,2573.5447,18243.3435,42855.8603
0.4884,24484.4078,19300.4054,15389.745,32905.3616,74628.0298
0.1412,12696.4915,536.0429,21604.4661,13252.1959,22245.5086
0.7907,7724.5288,12925.4397,7700.3127,50518.8428,68893.3143
0.0729,45277.1486,9241.0388,29181.5106,48839.4757,29444.186
0.1484,15370.1561,12066.5803,367.2897,2383.4086,10432.469
0.8498,7178.2931,7795.8409,461.1191,1300.4723,2378.8621
0.4256,7493.8048,22005.4123,28469.5312,5047.621,67398.6789
0.2625,21983.4874,7779.6527,9064.9228,25962.975,15485.3549
0.5808,18409.5514,14676.7082,11906.1528,45595.2518,26371.862
0.3728,42918.7244,3363.5696,15759.1848,15369.838,58845.6261
0.9573,229.9048,9986.0563,21497.5869,17289.0948,22977.1939
0.4549,34441.9129,13497.4333,21673.6125,763.8523,17710.0736
0.6608,23473.4715,8538.1405,17039.8213,41087.8694,16070.8983
0.0278,19934.1483,2864.1043,29613.0773,17969.8809,54701.9462
0.5178,2095.1381,13750.0735,23155.056,23460.3674,8914.4385
0.3402,48411.1045,17970.0561,6832.7668,32423.8563,19969.1934
0.3184,40102.418,17182.5651,14598.671,35116.8982,75987.493
0.3937,11548.4952,14091.406,12528.2184,12427.7048,1581.0275
0.7716,30499.2589,8966.3172,21883.5353,41434.293,3715.4254
0.6714,31566.251,19990.2334,22476.979,32469.3347,58152.2521
0.1029,35278.8054,16548.0239,2838.65,10572.6569,53998.6088
0.2367,6176.1085,9499.5495,7554.0014,28974.0932,26614.2684
0.4506,32663.9239,1437.2865,29797.5439,42416.7113,70408.6235
0.899,43020.7053,5387.1929,14369.1753,19247.2265,33372.2371
0.9854,29888.521,1173.8241,11197.718,2623.704,24694.7985
0.0059,34736.5969,16251.8285,10757.5742,38047.2948,25571.6123
0.3484,10191.3786,5943.3684,12903.5777,3783.9396,36321.9395
0.0962,38120.3297,8119.4558,11464.8471,8873.7769,27138.414
0.7216,10313.6058,15284.8408,19293.1559,8003.8223,21757.2333
0.4031,47168.4569,19341.2751,12067.1781,50511.6094,41300.4198
0.5577,22059.3835,21570.651,24873.8678,34833.6096,65065.1511
0.9798,42067.3974,17937.0478,21392.0441,15534.7845,5825.0131
0.3506,43406.2321,7217.7082,27533.7127,48758.0326,75012.7641
0.0053,23393.4449,1747.9853,27141.4641,9998.3203,64828.5293
0.6244,11146.2683,12335.7695,23419.039,30701.2046,49918.7227
0.409,32068.8353,3499.9768,20051.4523,28340.1707,66537.7423
0.4452,6972.2471,22293.0352,26158.3717,41815.069,36062.016
0.6698,27614.4959,15742.2581,4214.4541,48051.0898,6132.1555
0.5215,44973.481,7926.4547,5283.2513,33275.6584,14910.837
0.8504,30624.2596,383.9355,13785.1033,44353.6167,46254.327
0.686,48673.5647,18619.5911,9331.5224,46972.6264,32395.0839
0.4824,46285.5513,17950.0607,17004.4522,30846.2279,44321.095
0.8568,38129.5875,21744.0456,24260.348,5765.3949,72798.0473
0.786,10830.4106,13483.8807,10463.7789,13752.7816,14924.3932
0.084,40542.6808,13533.7348,6721.5557,27528.0947,21358.5386
0.1563,39554.1024,18006.5596,21664.589,44504.8744,39597.909
0.2783,32008.8001,5683.6752,2369.1768,6723.0205,45159.0938
0.0944,45675.0132,22001.1971,27778.8779,29026.9116,70237.4442
0.4615,31941.2406,9859.7936,26551.3679,30320.4783,27412.0901
0.8355,46578.5813,4840.0803,2826.7379,9742.3788,8680.6564
0.4365,8533.4354,17449.4332,21675.072,9573.2506,32491.7029
0.1995,2624.5415,6438.339,27690.917,40055.3578,10521.8291
0.3434,48773.9728,14264.0415,14224.1207,1430.72,43798.5672
