BALANCE_FREQUENCY,PURCHASES,INSTALLMENTS_PURCHASES,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS
1.0,607.0,0.0,1200.0,466.149713,906.697643
0.727273,1027.64,0.0,6000.0,1007.971531,106.407569
1.0,0.0,0.0,1800.0,842.814061,405.72085
1.0,70.0,70.0,1000.0,105.954038,229.157988
1.0,2196.0,41.66,1800.0,2142.056177,184.805024
0.090909,91.26,91.26,3500.0,0.0,312.343947
0.666667,480.0,0.0,1500.0,38.770699,86.542118
1.0,282.39,282.39,1000.0,722.645708,935.878792
0.833333,710.8,570.8,4900.0,364.205524,3231.905456
1.0,0.0,0.0,1100.0,218.648513,598.910658
0.857143,0.0,0.0,1500.0,2104.053736,257.650259
0.909091,1765.38,1680.58,9500.0,1661.464986,135.26688
1.0,0.0,0.0,1600.0,3056.718074,429.217423
0.272727,57.0,57.0,5000.0,164.041195,124.16248
1.0,1123.42,257.64,4500.0,4772.462052,948.702747
1.0,5055.77,2123.86,1900.0,4826.844372,1879.122243
1.0,717.24,0.0,18000.0,4002.194556,3843.924668
1.0,8168.9,5167.93,16500.0,7455.296139,232.694923
1.0,548.79,0.0,3500.0,3817.151157,852.200705
1.0,853.0,853.0,4000.0,784.917897,276.484296
1.0,4044.14,1082.34,6700.0,6312.820074,520.454965
1.0,115.5,0.0,1200.0,446.088328,356.432463
1.0,0.0,0.0,9500.0,1419.130675,1076.233929
1.0,345.3,0.0,6500.0,2010.926039,2784.103858
1.0,956.05,137.32,2500.0,915.734963,592.444909
1.0,0.0,0.0,11500.0,4930.710131,4974.373221
0.636364,82.85,82.85,3500.0,100.08381,108.827629
1.0,248.75,0.0,6000.0,568.025868,562.654151
1.0,0.0,0.0,11500.0,13956.71873,1633.85526
1.0,400.98,400.98,12500.0,2008.360568,1704.533297
1.0,1194.52,1194.52,6000.0,2722.095294,2670.210603
1.0,0.0,0.0,1200.0,48.739156,97.986182
1.0,0.0,0.0,7500.0,2640.103648,1789.614843
1.0,908.15,908.15,3000.0,4361.679346,943.46896
1.0,1237.37,789.77,4500.0,833.893431,279.421489
1.0,151.92,151.92,1000.0,111.631804,111.312954
1.0,64.0,64.0,2550.0,179.083715,212.119486
1.0,1002.93,177.04,4000.0,328.446221,344.205824
0.545455,0.0,0.0,5000.0,9933.62261,684.647727
1.0,248.44,235.44,1200.0,219.96077,174.71331
0.636364,1277.5,1277.5,2500.0,1315.820451,173.58488
1.0,290.6,0.0,2000.0,315.279531,170.973738
1.0,519.79,0.0,1200.0,642.723631,436.088187
0.636364,70.0,0.0,2500.0,464.687342,178.912575
1.0,1282.38,1282.38,11500.0,930.179257,179.698273
1.0,0.0,0.0,11000.0,1029.476417,921.100658
1.0,0.0,0.0,8000.0,2369.167737,226.016919
1.0,0.0,0.0,7000.0,1474.388466,927.057881
1.0,0.0,0.0,4500.0,331.387568,600.297574
1.0,261.16,261.16,4000.0,230.605229,179.077671
0.454545,1147.23,75.53,4000.0,1460.796216,80.470536
1.0,0.0,0.0,3000.0,1360.117166,1562.665426
0.9,2253.98,1333.44,9000.0,1132.237548,960.131857
1.0,0.0,0.0,6500.0,1746.672526,194.539211
1.0,189.85,0.0,3000.0,184.60455,100.687061
1.0,0.0,0.0,6000.0,1292.534876,1605.355165
0.181818,0.0,0.0,1000.0,1628.657052,11.51534
1.0,3987.01,455.77,7500.0,1423.187576,1583.370963
1.0,0.0,0.0,6500.0,666.186973,655.620366
1.0,626.28,415.58,3000.0,729.334233,164.106431
1.0,0.0,0.0,1000.0,327.333462,308.017569
1.0,675.89,175.5,12000.0,2639.956641,3049.937917
1.0,0.0,0.0,13000.0,2132.826323,4814.853217
1.0,13.66,13.66,7000.0,1703.339459,208.367436
1.0,5393.36,3298.92,3000.0,4173.119357,5573.463031
1.0,0.0,0.0,2900.0,639.484442,640.261805
1.0,2315.86,976.6,4000.0,3176.971719,462.419982
1.0,2650.91,527.01,7000.0,1416.618009,427.14706
1.0,3211.86,1791.28,11000.0,3198.261943,960.856638
0.636364,229.48,0.0,3050.0,392.882251,132.864883
0.818182,254.0,170.0,3000.0,248.076679,185.502626
1.0,3145.79,2148.5,6000.0,995.065501,387.473541
0.818182,971.2,0.0,1000.0,1922.505496,124.779308
0.636364,0.0,0.0,3000.0,346.494649,159.136566
0.454545,98.83,0.0,7000.0,116.299635,145.320085
1.0,0.0,0.0,1200.0,206.505212,316.230814
0.545455,4440.8,0.0,1500.0,7150.995346,119.097785
0.909091,0.0,0.0,4000.0,720.558343,334.635642
1.0,250.0,250.0,10000.0,4669.193554,893.368255
1.0,0.0,0.0,1200.0,224.204359,551.721679
1.0,305.6,0.0,16500.0,2547.923816,1602.370029
1.0,1315.39,1002.31,3500.0,1123.656185,182.23728
1.0,433.5,159.56,9000.0,465.466079,148.914581
1.0,744.9,75.0,4000.0,449.758817,647.309788
1.0,0.0,0.0,1800.0,528.612762,607.334479
0.181818,368.47,0.0,2500.0,174.470592,167.4688
0.272727,50.0,0.0,5500.0,2074.177677,162.04957
1.0,562.5,562.5,1500.0,987.794574,861.298259
1.0,0.0,0.0,1500.0,214.423727,362.96484
0.0,581.0,581.0,1000.0,692.523718,312.343947
1.0,0.0,0.0,1200.0,446.251464,228.206218
0.727273,992.88,0.0,4500.0,791.103098,148.537836
1.0,4939.1,0.0,6000.0,3952.187547,5234.368383
1.0,74.42,74.42,700.0,353.250281,492.588377
0.363636,99.0,0.0,6000.0,196.556706,85.643203
1.0,387.0,387.0,3000.0,335.472854,122.280528
1.0,0.0,0.0,1800.0,2163.873958,329.166007
0.818182,182.1,148.5,6000.0,255.074373,93.628909
0.9,3648.73,1131.3,7000.0,586.67656,558.834333
1.0,48.78,0.0,500.0,256.731955,259.3518
1.0,1468.1,0.0,3000.0,1502.962138,110.071016
0.909091,158.24,158.24,2500.0,625.314406,632.198197
0.363636,25.69,0.0,4500.0,163.352538,128.336305
1.0,548.85,163.56,1200.0,381.15677,213.8837
1.0,0.0,0.0,12000.0,2165.252987,2164.447843
0.909091,2754.49,780.49,13000.0,4843.691023,774.60303
0.818182,230.0,0.0,1200.0,443.364076,271.562248
0.545455,310.44,310.44,4000.0,2493.243567,222.654608
0.333333,0.0,0.0,3000.0,0.0,312.343947
1.0,349.12,0.0,2700.0,383.414493,163.463142
1.0,1536.31,1191.4,3000.0,1639.344093,161.467632
1.0,0.0,0.0,3000.0,869.193769,910.703762
0.5,225.02,113.32,10000.0,315.246249,118.313994
1.0,45.65,0.0,1000.0,303.450157,456.016895
0.181818,242.9,0.0,1500.0,85.290895,174.958496
1.0,0.0,0.0,6000.0,1499.401344,765.099049
1.0,400.19,0.0,8500.0,363.703322,177.221407
0.7,33.38,33.38,1000.0,514.002301,148.330512
1.0,325.95,121.99,2400.0,290.888289,369.130795
0.454545,0.0,0.0,1200.0,243.64342,173.667325
1.0,0.0,0.0,4500.0,1456.274689,1310.022633
1.0,780.0,780.0,3000.0,1338.303471,598.649198
1.0,0.0,0.0,1800.0,700.732344,755.249544
1.0,1441.32,1066.68,6000.0,1055.392983,988.408977
1.0,243.0,0.0,1200.0,529.091477,919.446681
1.0,589.59,424.59,5000.0,839.728514,184.635553
1.0,0.0,0.0,1200.0,1844.110066,185.379277
1.0,424.76,424.76,5000.0,504.56116,337.959338
1.0,2786.08,2022.26,4500.0,1399.589495,244.198717
1.0,545.34,288.0,1500.0,384.809868,189.1629
1.0,337.98,337.98,3000.0,1043.396353,1046.955311
0.833333,1078.89,233.9,5000.0,164.080259,191.069553
1.0,886.56,886.56,1000.0,724.171914,2256.223464
1.0,830.45,0.0,6000.0,497.263402,239.606651
1.0,4079.01,3572.01,11500.0,2038.201869,1375.326986
1.0,540.0,0.0,11500.0,1174.80652,1147.961544
1.0,3603.0,1612.95,6000.0,2912.826118,186.295633
1.0,962.78,684.3,1000.0,402.895757,794.825011
1.0,10903.22,3061.43,12000.0,10799.00074,235.88019
0.333333,405.93,0.0,6500.0,831.748202,165.599724
1.0,627.42,627.42,2500.0,288.225797,174.799517
0.909091,190.0,0.0,1500.0,795.189855,331.294133
1.0,71.52,71.52,1500.0,55.180487,69.3025
1.0,0.0,0.0,2500.0,498.592426,250.571856
1.0,0.0,0.0,5000.0,5965.070573,2108.574767
0.571429,0.0,0.0,1200.0,440.939379,39.551362
0.636364,0.0,0.0,4000.0,600.277524,369.688294
0.636364,92.2,92.2,3000.0,152.592178,125.684033
1.0,1321.52,0.0,4500.0,527.949934,264.030133
1.0,987.26,114.62,6500.0,1605.098906,212.082883
0.545455,2166.56,2166.56,3000.0,1969.308069,100.53897
0.545455,350.94,66.65,5000.0,1191.823088,195.006921
1.0,632.3,432.3,2000.0,606.576346,173.221204
1.0,2997.02,1174.0,7000.0,2199.48968,244.279734
0.909091,0.0,0.0,2500.0,2793.487295,545.874795
0.363636,456.7,0.0,1200.0,312.287787,163.340754
1.0,515.14,446.14,4500.0,281.491353,280.482025
1.0,1960.18,1654.0,3000.0,2043.814652,324.863481
1.0,11.35,11.35,1200.0,421.348577,206.637191
1.0,0.0,0.0,8000.0,578.458133,1031.5915
0.909091,344.75,55.45,2500.0,2026.647785,172.765035
1.0,308.22,308.22,2000.0,331.111373,162.258275
0.818182,335.38,65.38,3000.0,413.920617,122.063597
0.636364,272.34,272.34,1500.0,386.322209,104.5487
1.0,1562.74,582.75,9000.0,3770.423728,1262.016427
0.727273,1090.0,1090.0,4500.0,1015.891727,166.102478
1.0,435.04,0.0,1200.0,686.958695,847.988773
0.545455,300.0,300.0,11500.0,619.179957,162.175915
0.909091,1814.64,200.0,4000.0,1847.959268,81.667964
1.0,637.84,637.84,4500.0,888.272466,210.538977
1.0,1580.56,878.95,2500.0,3992.8893,185.418931
1.0,0.0,0.0,5500.0,1033.581612,746.430888
1.0,110.0,0.0,8000.0,228.192095,73.146612
1.0,1730.3,329.15,2500.0,2293.371099,179.553478
1.0,108.39,108.39,1500.0,56.561603,174.299229
1.0,1399.55,0.0,7500.0,471.663042,209.623931
1.0,755.14,272.24,6500.0,2284.482833,247.277952
0.454545,1591.48,1372.68,2000.0,1496.045221,72.016021
0.636364,0.0,0.0,10000.0,11508.41333,1296.671661
0.727273,693.89,693.89,1500.0,1954.590955,700.486647
0.0,94.5,94.5,1500.0,0.0,312.343947
1.0,0.0,0.0,4500.0,1041.187421,1583.295751
1.0,78.09,78.09,4000.0,93.718849,256.977391
0.545455,321.07,0.0,3000.0,285.785253,52.529089
1.0,2073.54,0.0,700.0,1633.858307,156.422554
0.9,0.0,0.0,8000.0,1156.310659,1880.717414
0.363636,130.32,130.32,1500.0,64.34569,100.347627
1.0,4492.85,3415.9,10000.0,3853.65899,708.700191
1.0,0.0,0.0,2500.0,601.740186,1085.79506
1.0,1355.77,135.32,4000.0,553.207757,351.43166
0.818182,1553.8,0.0,16500.0,1921.042991,125.895667
0.636364,206.69,206.69,2000.0,259.021737,95.4525
0.222222,1709.0,0.0,2283.333333,5120.550705,259.56173
1.0,469.62,469.62,4000.0,744.854844,68.98672
0.272727,149.55,0.0,5000.0,447.377119,97.176376
0.545455,152.02,152.02,1000.0,219.445915,99.133361
1.0,147.48,147.48,3000.0,137.105608,124.544483
1.0,440.57,394.92,1000.0,684.090131,591.385845
1.0,281.97,281.97,1000.0,298.808637,232.286208
1.0,2317.89,601.87,5500.0,647.118596,769.790351
0.363636,448.0,258.0,3000.0,1262.320878,132.889435
1.0,329.47,329.47,1800.0,789.269658,798.373689
0.454545,250.0,250.0,1200.0,475.347623,173.942309
1.0,146.73,0.0,3000.0,2817.269516,523.086888
0.818182,552.66,476.66,500.0,1123.972876,332.553992
0.454545,1160.0,1160.0,7000.0,1587.607855,78.175369
0.909091,0.0,0.0,11000.0,1257.708437,1029.681413
0.666667,319.67,0.0,7500.0,103.198108,55.782805
1.0,2148.34,1510.0,5000.0,1951.521978,147.236428
1.0,1506.92,693.9,2500.0,1567.278435,167.076537
1.0,0.0,0.0,1500.0,1275.071841,293.203915
1.0,677.68,22.0,3000.0,809.678399,148.487769
1.0,2529.64,1515.32,7500.0,2334.314811,200.435964
0.9,4569.65,2820.71,30000.0,5772.813158,472.103929
0.909091,2061.48,448.42,8500.0,1937.914753,144.660755
1.0,198.96,172.36,11000.0,2337.875284,3171.185979
1.0,0.0,0.0,9700.0,803.519921,548.26632
1.0,0.0,0.0,4000.0,560.883507,436.589785
0.857143,462.33,0.0,1200.0,514.839542,318.922693
1.0,5967.42,951.34,11500.0,3012.483841,811.061687
1.0,483.4,0.0,2000.0,394.907752,280.049702
1.0,1606.51,1606.51,1000.0,1844.561564,449.515886
1.0,0.0,0.0,3500.0,692.136868,877.674613
0.727273,408.59,0.0,2500.0,2095.952073,250.856639
0.857143,0.0,0.0,2000.0,290.690807,251.393985
1.0,1697.15,1574.25,7500.0,1161.146904,390.404693
0.272727,0.0,0.0,3000.0,101.7826,203.285024
1.0,2894.04,310.22,20000.0,1302.79339,1245.948419
1.0,534.26,168.75,16000.0,3007.94197,807.008705
1.0,3220.25,3011.76,5500.0,448.564207,559.391166
1.0,266.0,0.0,1500.0,284.966485,302.737808
1.0,0.0,0.0,6500.0,653.211583,587.112789
1.0,315.0,315.0,1000.0,294.181491,166.626282
0.909091,1433.99,690.0,4000.0,1363.134203,141.64886
1.0,0.0,0.0,3000.0,936.856845,163.934517
1.0,1324.82,324.7,6000.0,610.477936,361.259813
0.909091,84.0,0.0,2000.0,474.054081,222.202924
0.636364,377.62,377.62,2500.0,548.900318,99.168927
0.454545,328.1,0.0,6500.0,437.845434,117.947254
0.272727,60.0,0.0,6000.0,250.155585,122.06814
0.363636,246.29,0.0,500.0,149.886496,23.3231
0.363636,281.7,0.0,7500.0,401.455848,75.081916
0.909091,0.0,0.0,8000.0,6049.990217,517.090852
1.0,839.65,24.0,4000.0,740.325412,1010.532573
1.0,0.0,0.0,2500.0,607.215424,496.404113
0.0,265.76,265.76,1500.0,288.141157,14.094123
0.818182,59.8,0.0,500.0,98.211239,119.964053
1.0,231.41,231.41,2500.0,107.242408,257.56864
1.0,480.0,350.0,1000.0,113.970639,100.59858
0.0,0.0,0.0,500.0,2437.932505,312.343947
1.0,0.0,0.0,1200.0,27.832777,7751.321328
1.0,0.0,0.0,3500.0,244.853194,748.670976
0.727273,62.53,0.0,1700.0,1637.518241,110.864194
1.0,594.88,460.98,9000.0,732.79341,1135.596349
0.454545,1489.28,570.8,3500.0,1858.087268,176.445411
1.0,1352.52,0.0,10000.0,782.875155,760.415003
1.0,0.0,0.0,4500.0,1161.817205,902.109479
1.0,0.0,0.0,2100.0,292.271318,282.262223
1.0,4164.14,948.6,4000.0,3958.926162,203.066713
1.0,183.6,183.6,1500.0,141.055898,171.950243
0.888889,0.0,0.0,3000.0,1450.04403,229.914965
1.0,0.0,0.0,3000.0,180.865117,301.842645
0.181818,159.6,159.6,4500.0,966.963956,14.83825
1.0,0.0,0.0,1500.0,576.243687,407.81451
1.0,37.3,0.0,1000.0,164.343581,176.441403
0.636364,0.0,0.0,500.0,511.341658,186.033645
0.909091,232.45,232.45,1800.0,243.407128,141.988053
1.0,4760.11,1852.93,4000.0,3632.719723,239.701062
1.0,1469.66,42.23,3000.0,4047.049777,1682.737989
1.0,832.7,0.0,4000.0,265.237605,226.573606
0.818182,99.8,0.0,3000.0,3497.925485,512.876256
0.090909,45.87,45.87,3000.0,89.700598,14.369082
0.909091,341.45,341.45,5000.0,361.47312,156.23979
1.0,2893.57,1202.94,10000.0,2567.609796,182.974604
1.0,177.62,0.0,4000.0,577.131439,624.924987
0.545455,125.0,125.0,1500.0,155.940858,97.910986
0.272727,0.0,0.0,1800.0,109.424145,229.044312
0.545455,588.02,516.72,7000.0,1596.674994,241.434175
0.818182,250.0,211.0,1000.0,282.556704,149.753219
0.181818,26.49,0.0,7500.0,78.573329,42.09528
1.0,60.82,60.82,3500.0,856.196277,889.485238
1.0,0.0,0.0,600.0,239.847051,336.627401
0.181818,300.0,300.0,4000.0,368.807294,312.343947
1.0,792.68,350.78,3500.0,697.332323,611.827896
1.0,1093.0,0.0,7500.0,1226.547045,218.206833
1.0,0.0,0.0,12000.0,3005.016513,929.740389
1.0,209.1,0.0,1800.0,443.628394,417.620633
1.0,2884.42,1556.59,4500.0,1355.527973,555.596549
1.0,371.16,371.16,2000.0,205.804949,170.367631
1.0,5683.71,5463.73,3000.0,4752.379612,8296.912755
1.0,790.8,790.8,5000.0,1325.639966,848.308643
1.0,303.03,294.0,3000.0,1512.770602,615.208288
1.0,2435.21,753.32,7500.0,2024.009974,193.289032
0.25,0.0,0.0,1500.0,1272.269385,28.024972
0.818182,1262.28,0.0,10500.0,1350.541585,218.810614
0.909091,0.0,0.0,3000.0,175.911508,145.244181
0.272727,88.04,0.0,1500.0,553.411253,85.677168
1.0,0.0,0.0,3000.0,495.398338,379.91166
1.0,525.0,525.0,1000.0,1500.456687,806.258492
1.0,117.23,0.0,8000.0,1200.321938,1017.299239
1.0,692.52,0.0,3000.0,1848.537683,2532.728316
1.0,630.0,630.0,1000.0,373.891965,166.265696
1.0,0.0,0.0,4000.0,916.384302,1193.658503
1.0,0.0,0.0,10500.0,9836.835644,1115.092967
1.0,1865.55,0.0,3000.0,676.956491,232.309851
1.0,1013.61,382.48,2500.0,739.761292,257.745004
0.909091,2598.51,175.96,16000.0,2209.410409,1385.561503
1.0,1004.9,0.0,2500.0,2697.139893,466.169801
1.0,745.48,745.48,2500.0,0.0,312.343947
1.0,4124.81,1088.91,6500.0,3235.222635,415.452888
0.181818,95.0,0.0,4000.0,547.880399,84.010008
1.0,233.35,0.0,14000.0,599.388563,336.726753
1.0,495.0,0.0,5500.0,5434.899642,1006.907571
1.0,2951.93,0.0,8000.0,1069.094662,11142.93224
1.0,1029.29,0.0,6500.0,1393.630631,170.881343
0.0,66.75,66.75,4000.0,0.0,312.343947
0.909091,95.59,73.56,4500.0,186.546816,50.283744
0.727273,413.31,280.0,6000.0,475.939508,106.476161
1.0,2400.71,921.47,11500.0,3911.840079,795.275831
1.0,0.0,0.0,4000.0,2232.66712,748.463466
1.0,139.5,0.0,1200.0,877.494612,167.323383
1.0,1342.51,270.0,8500.0,1089.226019,211.335301
1.0,1241.4,615.0,11000.0,848.624102,855.287602
1.0,0.0,0.0,2500.0,250.588485,205.177541
1.0,1331.0,9.9,12500.0,4571.887377,502.626418
0.636364,0.0,0.0,6500.0,8328.730628,982.558921
1.0,9007.67,232.3,15000.0,5528.180381,2618.776868
1.0,0.0,0.0,7500.0,1188.602797,1142.583303
1.0,779.7,489.7,9000.0,775.601851,155.518201
0.833333,171.0,171.0,1500.0,152.51735,85.653871
1.0,2143.73,850.95,12500.0,1031.151095,1032.193959
1.0,3637.75,241.5,7000.0,8754.779769,407.886506
0.272727,699.0,0.0,1800.0,69.941439,166.648868
1.0,0.0,0.0,1200.0,107.916464,291.705634
1.0,333.28,333.28,5000.0,1234.809537,1673.959822
1.0,1970.49,960.64,12000.0,1643.812227,195.514075
1.0,2814.23,0.0,7500.0,1150.696529,662.5686
0.181818,250.0,0.0,2000.0,1401.222628,159.142575
1.0,132.0,132.0,2500.0,267.057792,170.357282
1.0,1430.0,230.0,1500.0,4032.106936,262.884347
1.0,27.16,27.16,5000.0,507.240956,1102.034141
1.0,39.8,0.0,8000.0,1809.711855,907.682774
0.857143,108.84,108.84,1500.0,69.973565,85.417572
1.0,0.0,0.0,1200.0,1481.809323,240.79407
0.909091,0.0,0.0,9000.0,2245.358858,217.630638
0.875,1267.0,1019.12,2500.0,1263.464175,111.639152
1.0,270.0,270.0,6000.0,3434.362444,364.334809
1.0,4392.05,574.07,6000.0,4076.914448,188.019302
0.818182,0.0,0.0,1500.0,1892.507498,267.650667
1.0,110.68,110.68,4000.0,0.0,312.343947
1.0,119.34,119.34,1200.0,2545.222796,7960.080674
1.0,1862.96,0.0,4400.0,954.962296,323.536714
1.0,1864.79,862.57,3000.0,1617.884909,255.931146
1.0,0.0,0.0,3000.0,1809.765794,638.475926
1.0,2825.85,319.01,10000.0,2137.437449,233.649807
1.0,0.0,0.0,1500.0,397.461163,380.286525
1.0,9586.1,1669.36,12000.0,8906.373361,214.210554
1.0,1105.92,1105.92,2500.0,1105.854643,173.332353
0.909091,405.0,0.0,7000.0,586.551078,424.343093
1.0,1778.76,1051.88,7000.0,1303.254323,161.824942
1.0,103.27,0.0,2500.0,326.649398,254.195184
1.0,333.54,23.35,2000.0,867.233681,586.992382
1.0,9228.97,147.73,9400.0,2139.278062,3537.101876
1.0,89.58,89.58,1500.0,71.641741,83.215986
1.0,199.56,199.56,3000.0,1558.673423,223.538858
1.0,20.0,0.0,2000.0,278.265172,277.580245
1.0,266.64,266.64,3500.0,1172.975952,175.62276
1.0,279.71,0.0,5000.0,8627.985927,1211.424432
0.454545,499.0,499.0,1500.0,526.368079,76.744713
1.0,0.0,0.0,10500.0,1290.753615,1629.315325
1.0,0.0,0.0,1500.0,514.124193,519.856738
1.0,422.24,75.0,3000.0,280.83786,119.087402
1.0,1389.94,1389.94,1300.0,1356.270465,167.215217
1.0,1455.68,217.76,500.0,1330.92776,177.486834
1.0,0.0,0.0,1000.0,1860.536797,69.470274
0.375,542.34,0.0,2700.0,387.944071,113.60971
1.0,0.0,0.0,7500.0,934.137744,1259.264875
0.636364,0.0,0.0,4500.0,4992.302341,665.402509
1.0,327.94,327.94,5000.0,188.683162,208.663344
0.909091,1216.7,0.0,5000.0,788.58998,188.958312
1.0,553.7,305.0,1000.0,467.131192,169.840535
0.545455,220.48,0.0,5000.0,302.180025,60.558319
0.909091,431.93,431.93,4000.0,1089.402716,135.20894
0.636364,1209.56,319.56,12500.0,6831.656434,717.304514
0.818182,772.46,687.46,4000.0,770.916661,95.057442
0.181818,0.0,0.0,1200.0,7142.732735,127.577579
1.0,2126.81,597.01,7000.0,1998.999896,178.290009
1.0,0.0,0.0,3000.0,207.448103,13350.55682
1.0,1085.16,950.26,1000.0,469.114905,172.662882
0.727273,130.5,130.5,1500.0,176.874316,151.915915
0.2,114.0,0.0,2000.0,1081.831337,312.343947
1.0,0.0,0.0,5400.0,2118.553043,471.692662
0.909091,483.65,0.0,6000.0,1497.949644,211.310481
1.0,0.0,0.0,1800.0,328.825762,287.194759
1.0,9249.73,6923.64,9000.0,8716.674684,240.332998
1.0,1848.24,0.0,3400.0,1239.278015,427.761699
0.909091,3882.65,355.0,3500.0,3823.141055,252.01094
1.0,3588.13,3188.37,6700.0,4923.193295,413.007713
1.0,750.78,750.78,1200.0,1080.501526,1752.604791
0.909091,2972.92,493.82,1200.0,3753.091608,161.92571
1.0,0.0,0.0,1500.0,436.226459,602.777344
0.909091,1586.6,1586.6,2500.0,1577.161232,203.807999
1.0,3729.35,1240.0,2500.0,1550.474014,363.926512
1.0,545.68,545.68,6500.0,1097.963345,176.797021
0.454545,0.0,0.0,1200.0,163.85665,297.132962
1.0,0.0,0.0,1800.0,287.777315,9294.994141
1.0,824.61,386.04,4000.0,314.512747,159.094115
0.181818,64.69,0.0,10500.0,372.572278,81.447345
0.181818,69.0,0.0,2000.0,92.031894,46.267546
1.0,79.62,0.0,9500.0,7058.832194,1040.283795
1.0,0.0,0.0,1200.0,272.177301,395.344077
0.363636,150.0,150.0,1600.0,119.468878,68.370436
1.0,15.8,15.8,7000.0,1542.583506,375.127536
1.0,1108.54,0.0,3000.0,524.24945,831.65824
1.0,2600.0,400.0,6000.0,1362.425769,727.429491
0.0,0.0,0.0,3000.0,6112.512276,312.343947
0.909091,556.83,71.95,1500.0,328.462817,345.557752
1.0,338.9,139.9,2500.0,829.691401,190.314886
1.0,1488.84,1488.84,5000.0,1450.096836,178.871755
1.0,2761.76,2598.76,7000.0,3083.16422,8724.958739
1.0,66.7,66.7,1000.0,302.656395,800.097611
0.636364,238.25,238.25,3000.0,4.841543,111.741197
0.181818,79.24,79.24,6000.0,688.614293,35.978677
1.0,232.93,0.0,2500.0,989.738532,152.762176
1.0,845.67,814.17,2500.0,3989.545295,566.947431
0.181818,67.5,67.5,2500.0,110.266434,209.339591
1.0,1055.32,1055.32,6500.0,2842.037627,541.368131
1.0,108.95,59.15,1500.0,149.853315,131.972396
1.0,2151.93,765.26,4200.0,2190.962493,601.921408
1.0,0.0,0.0,3500.0,636.709165,558.717246
1.0,27.05,27.05,1200.0,104.687781,300.921255
1.0,0.0,0.0,5000.0,1082.274035,1107.973906
1.0,0.0,0.0,3000.0,263.238508,334.618726
0.727273,50.0,0.0,3000.0,71.90595,91.526002
1.0,0.0,0.0,1500.0,755.520686,568.672226
1.0,576.0,576.0,1500.0,505.433563,163.327553
1.0,1495.41,554.0,4500.0,1345.989788,163.177278
1.0,4343.82,524.98,7500.0,3798.443473,425.9899
1.0,740.7,89.8,2500.0,885.070007,366.004256
0.727273,144.64,144.64,1000.0,198.970881,96.044022
1.0,255.25,105.25,6500.0,1385.482263,1378.644403
1.0,554.67,554.67,4000.0,578.565706,175.221326
1.0,0.0,0.0,10000.0,2201.09767,612.068106
1.0,1669.2,1395.01,8500.0,7684.307278,521.675562
1.0,4060.58,2363.64,7500.0,4308.448155,184.69761
1.0,2361.97,770.92,3000.0,2097.161809,245.746831
0.0,120.0,120.0,4000.0,140.890144,312.343947
1.0,64.71,0.0,9000.0,7371.459399,2791.366849
1.0,146.53,101.53,6000.0,1316.698331,1252.705624
0.818182,0.0,0.0,4500.0,3883.138519,638.672701
1.0,578.9,578.9,2500.0,574.051951,940.119465
1.0,769.0,444.0,4000.0,958.996228,151.156275
1.0,40.0,0.0,2500.0,2459.382382,679.004285
1.0,0.0,0.0,1500.0,315.87129,298.701546
1.0,167.0,0.0,1800.0,467.080947,404.439747
0.545455,248.77,248.77,1500.0,2482.201611,244.376255
1.0,428.75,428.75,8000.0,319.919021,107.187821
0.5,1888.88,888.88,1000.0,3450.990535,185.857663
0.909091,211.07,0.0,1400.0,994.915444,186.548599
1.0,185.63,0.0,1300.0,1474.929946,441.741032
0.727273,0.0,0.0,1200.0,114.87215,198.55418
1.0,5723.9,1943.39,7500.0,5666.333186,186.941527
1.0,0.0,0.0,8000.0,994.210187,1051.709303
1.0,0.0,0.0,3000.0,652.759069,6038.567518
1.0,8534.58,659.5,5000.0,7512.513474,131.710372
1.0,274.98,274.98,1500.0,310.575541,312.343947
1.0,0.0,0.0,2000.0,251.384712,228.826381
0.909091,1247.39,820.37,5000.0,762.863333,115.044143
0.454545,343.4,343.4,3000.0,347.01723,13.714895
1.0,0.0,0.0,3500.0,513.503781,436.115043
0.545455,0.0,0.0,1200.0,1471.642879,146.079539
1.0,0.0,0.0,6000.0,1732.275197,457.524824
0.636364,799.83,718.83,3000.0,786.407104,179.622447
1.0,341.9,126.72,4000.0,409.29211,185.805592
0.666667,0.0,0.0,3000.0,582.828406,318.94963
0.727273,2141.32,2043.32,6500.0,3361.500799,47.676403
1.0,3500.03,1685.61,6000.0,1619.62737,537.587864
1.0,114.0,0.0,8000.0,577.415935,768.591692
0.875,103.0,0.0,1000.0,215.325023,410.484825
1.0,0.0,0.0,9500.0,687.474829,1010.781349
1.0,0.0,0.0,1500.0,292.521349,503.505212
0.545455,71.75,71.75,3000.0,112.61746,99.423595
1.0,1618.31,618.31,1000.0,1366.668756,380.796942
1.0,2903.17,1967.35,4000.0,2826.698853,181.386587
1.0,1350.13,830.33,4000.0,1882.437447,1279.813588
1.0,345.0,345.0,4500.0,977.281878,1592.232637
1.0,0.0,0.0,6000.0,1421.321273,1718.462688
0.0,933.75,933.75,4000.0,0.0,312.343947
0.090909,0.0,0.0,3000.0,0.0,312.343947
1.0,90.0,0.0,5000.0,1599.377333,765.036103
0.833333,420.06,136.7,1200.0,70.500843,97.68575
0.727273,300.0,300.0,7500.0,214.796949,99.124898
0.727273,0.0,0.0,3000.0,636.224436,675.460542
